id_hd,xxxx,yyyy,year,Xnorm
metadc53939,1.2544283796362,1926.7430201432596,1926,64.0
metadc53940,0.18500616776296944,1922.05337222616,1922,4.0
metadc53941,9.505612023730356,1928.8999709634813,1928,61.0
metadc53942,8.194240574862611,1928.9699345205224,1928,53.333333333333336
metadc53943,5.317912398497128,1926.160089177318,1926,69.66666666666667
metadc53944,3.2407869987288733,1928.3510244315669,1928,47.0
metadc53945,8.524545588054396,1923.4916804566376,1923,41.0
metadc53946,9.47526828179741,1928.5200524537925,1928,20.0
metadc53947,7.482530598655924,1926.323092800654,1926,71.0
metadc53948,8.459025439660081,1923.5902313617214,1923,4.0
metadc53949,8.085985337724331,1930.7496184856964,1930,23.0
metadc53950,8.56010751695024,1928.6056999949521,1928,74.33333333333333
metadc53951,2.5636476201422815,1928.2431614118395,1928,51.5
metadc53952,4.70916275101786,1926.4059245615365,1926,81.0
metadc53953,1.3707458338453122,1926.844495107451,1926,51.5
metadc53954,5.323514957363949,1928.0614477679644,1928,55.666666666666664
metadc53955,8.073566198551067,1928.350623799079,1928,94.0
metadc53956,1.5698018318538658,1926.5238183998165,1926,5.0
metadc53957,3.4309575729448696,1930.0454340924246,1930,93.66666666666667
metadc53958,4.4493193360013725,1928.0634583328292,1928,7.333333333333333
metadc53959,4.458843680525637,1923.5092808157458,1923,64.0
metadc53960,5.3250288243264325,1928.7734529143606,1928,60.666666666666664
metadc53961,9.355609894035954,1928.7130547058648,1928,64.0
metadc53962,8.522306553796897,1923.907230962482,1923,7.666666666666667
metadc53963,4.613221010913611,1928.3557515488806,1928,7.666666666666667
metadc53964,10.499630680879427,1930.8601975990882,1930,106.0
metadc53965,4.251919232717967,1923.916464310748,1923,61.5
metadc53966,10.359236209126722,1928.0181225722924,1928,68.0
metadc53967,2.537446232190252,1923.9817491213928,1923,93.0
metadc53968,0.6792022795118656,1930.7117160883533,1930,65.0
metadc53969,5.6709019343132265,1922.5475760477075,1922,36.0
metadc53970,5.5770872459458,1922.528425091716,1922,106.0
metadc53971,2.468858339020048,1922.7453939904146,1922,79.0
metadc53972,2.4856191578742757,1922.211667124895,1922,79.75
metadc53973,3.3910024951119344,1922.8332129722955,1922,106.0
metadc53974,6.494089427625848,1927.407193750694,1927,8.0
metadc53975,2.442062737498428,1928.6969405896136,1928,84.5
metadc53976,1.4189946570972278,1930.2301677173766,1930,64.0
metadc53977,2.413863999015428,1929.52284220966,1929,64.0
metadc53978,4.268616542312029,1930.1585516400494,1930,3.0
metadc53979,1.354333693425254,1929.1856384811947,1929,64.0
metadc53980,4.514649521846046,1929.7275940506674,1929,51.0
metadc53981,0.3093243289802209,1929.1296908499469,1929,93.0
metadc53982,1.5968736458427115,1930.0183421933207,1930,43.0
metadc53983,9.12705803005812,1928.1084937078147,1928,86.5
metadc53984,7.465395000345008,1929.4510726765493,1929,21.0
metadc53985,3.1807816924585004,1931.7960099827048,1931,64.33333333333333
metadc53986,6.1720539143508875,1928.1473575573168,1928,23.0
metadc53987,7.340901806778477,1931.8362068188935,1931,52.5
metadc53988,0.5228427023025244,1929.7056475167826,1929,23.0
metadc53989,1.7749203007314145,1928.5167879623089,1928,23.0
metadc53990,6.361891731582869,1929.573222149672,1929,24.0
metadc53991,7.63634622610016,1930.777663044835,1930,14.0
metadc53992,6.35788016370223,1929.880170960775,1929,54.666666666666664
metadc53993,6.2740112779569825,1928.0437356824798,1928,23.0
metadc53994,5.069797833253753,1929.3282846879513,1929,24.0
metadc53995,3.1411520455335484,1930.9432063370182,1930,7.0
metadc53996,5.505491212023713,1928.9283467801893,1928,22.0
metadc53997,6.222053684273468,1931.9750771198403,1931,101.0
metadc53998,2.196449228500099,1930.2834645741018,1930,97.0
metadc53999,7.154045302234545,1929.4706512175032,1929,64.0
metadc54000,6.598755519856026,1931.1584489307252,1931,64.33333333333333
metadc54001,5.615614956600764,1929.1638264965045,1929,64.33333333333333
metadc54002,3.651219565612589,1930.592008371232,1930,65.0
metadc54003,1.6440585793798737,1929.3608975199663,1929,51.0
metadc54004,6.6240082962440345,1928.4795956274115,1928,64.5
metadc54005,1.4144413031774865,1929.011521206863,1929,65.66666666666667
metadc54006,7.237770080986655,1930.390417078733,1930,58.0
metadc54007,2.208668294192334,1929.6512446712247,1929,102.0
metadc54008,8.751704161488528,1930.8035498225227,1930,60.5
metadc54009,1.4598327630252226,1928.5566889512231,1928,107.0
metadc54010,3.0498912448447437,1929.7887627271466,1929,54.666666666666664
metadc54011,4.5705898175606725,1930.1284156341794,1930,95.5
metadc54012,8.135996753147255,1931.4906178308715,1931,64.33333333333333
metadc54013,5.462600874777426,1929.5081113702008,1929,96.66666666666667
metadc54014,4.459931950218759,1928.3730353763665,1928,106.66666666666667
metadc54015,4.341464804516928,1929.570025515992,1929,61.666666666666664
metadc54016,1.5068851969619228,1930.2100507823816,1930,9.5
metadc54017,5.646558346344823,1928.772083672996,1928,50.0
metadc54018,6.571321354261787,1930.620455283436,1930,55.0
metadc54019,1.275827328912661,1929.3712368161712,1929,54.666666666666664
metadc54020,1.4079891431075326,1929.6176434428546,1929,62.5
metadc54021,5.317251794906525,1931.7281758334614,1931,20.0
metadc54022,1.4997728880590266,1931.13227208175,1931,43.0
metadc54023,2.5466157376673024,1929.7091244108206,1929,53.5
metadc54024,6.18631598128187,1930.2291658250726,1930,100.5
metadc54025,8.573659643390313,1930.7926021159658,1930,93.33333333333333
metadc54026,1.453946842105989,1931.3581337519854,1931,106.0
metadc54027,2.661207224518872,1952.4624848365036,1952,21.333333333333332
metadc54028,0.4460240692062273,1931.2851336612707,1931,26.0
metadc54030,2.115355425201574,1931.6472042198004,1931,64.0
metadc54031,10.364129387536517,1929.422896170395,1929,49.5
metadc54032,7.300856763227266,1931.1737011095215,1931,97.0
metadc54033,5.443041926890497,1929.4650761464334,1929,99.0
metadc54034,9.626137965355637,1931.279368346054,1931,64.5
metadc54035,4.249085976943427,1930.5990191052088,1930,81.0
metadc54036,9.151873752177364,1929.784984602208,1929,53.0
metadc54037,6.202946020398387,1931.1254545973086,1931,96.66666666666667
metadc54038,6.396997402412692,1931.436231481097,1931,57.75
metadc54039,9.696101612816976,1931.971886134218,1931,66.0
metadc54040,3.568434368947432,1930.2019040228838,1930,101.0
metadc54041,2.621341043344524,1929.2053282323457,1929,64.5
metadc54042,7.445148404184612,1931.4327750887555,1931,87.66666666666667
metadc54043,1.2982799734674866,1932.9511702993161,1932,64.33333333333333
metadc54044,3.6541118542231015,1931.0464564985607,1931,64.33333333333333
metadc54045,2.4377107526125683,1930.5794400489035,1930,20.0
metadc54046,2.3211845962092443,1929.3800692660247,1929,74.5
metadc54047,9.3243626653016,1932.871914183333,1932,93.0
metadc54048,7.190463963870079,1931.7335777748865,1931,64.5
metadc54049,5.100304586426199,1930.0919871434799,1930,42.0
metadc54050,5.2529089586707505,1930.3734066715344,1930,51.0
metadc54051,4.499287827619166,1930.8553567379424,1930,96.66666666666667
metadc54052,3.113516403621266,1931.5713816814555,1931,60.333333333333336
metadc54053,10.572547378771294,1931.5215033719721,1931,51.0
metadc54054,7.412667929941148,1932.4288124552093,1932,94.0
metadc54056,3.558441411538104,1929.313705127996,1929,48.5
metadc54057,1.2867946047118737,1930.5811948918122,1930,44.333333333333336
metadc54058,8.435799578759816,1931.1502634072085,1931,65.0
metadc54059,1.563750110314761,1931.3382227542834,1931,97.0
metadc54060,7.569031039516346,1932.338165193519,1932,94.0
metadc54061,10.66545962923784,1929.5012998884797,1929,59.5
metadc54062,7.064214320672373,1929.955517200592,1929,108.0
metadc54063,5.31984111902171,1931.7169698275407,1931,94.0
metadc54064,6.1764521256081375,1929.6980934437775,1929,81.0
metadc54066,4.507295693215517,1932.3778120977552,1932,98.5
metadc54067,4.470344167045152,1932.0892920778172,1932,64.0
metadc54068,6.124403416752625,1931.925301456503,1931,64.0
metadc54069,4.268876203855776,1932.72988787319,1932,103.0
metadc54070,2.283459486186909,1932.3965114313587,1932,3.0
metadc54071,1.5645645791141023,1932.6746777368926,1932,101.0
metadc54073,7.590249653441863,1930.7826444865927,1930,51.0
metadc54074,7.583209353951175,1932.2810264228242,1932,11.0
metadc54075,1.3504487154063696,1932.636033995712,1932,64.5
metadc54076,9.194848792127454,1932.3560771709174,1932,98.5
metadc54077,6.71647282611053,1932.9017310482159,1932,20.0
metadc54078,8.531055884108367,1932.0316729932392,1932,85.0
metadc54079,2.468594879742364,1931.2496099924124,1931,94.0
metadc54080,1.3974637846858486,1932.126245525314,1932,71.0
metadc54081,9.425430604786476,1931.2507015414826,1931,94.0
metadc54082,1.137290305746219,1931.3674417160207,1931,1.0
metadc54083,8.593399906956627,1932.0322927071734,1932,58.0
metadc54084,3.4353136733218297,1931.4635154106168,1931,54.0
metadc54085,3.551053533777332,1930.7356194670865,1930,2.0
metadc54086,6.701450476723096,1931.6549623086566,1931,98.5
metadc54087,4.2387803736638965,1933.206321686036,1933,41.0
metadc54088,2.1872620380376526,1931.1272205400878,1931,5.5
metadc54089,3.735632988017709,1933.8111316508475,1933,90.33333333333333
metadc54090,9.231520170617275,1931.6199289034976,1931,26.0
metadc54091,8.699810446028215,1932.1516019617059,1932,96.66666666666667
metadc54092,2.532848242878514,1931.6454587191567,1931,49.5
metadc54093,8.410618111582046,1930.3338218289828,1930,14.0
metadc54094,7.250902295078823,1932.3177833216787,1932,68.0
metadc54095,6.5224675332835975,1932.712240259386,1932,53.0
metadc54096,5.470285778862658,1933.4062733800297,1933,57.0
metadc54097,4.4802279847269,1931.872580917049,1931,23.0
metadc54099,2.3672869056085366,1931.3666323328607,1931,23.75
metadc54101,9.35701321252952,1932.723077095925,1932,65.0
metadc54102,1.1025082185943424,1932.7777207512006,1932,49.5
metadc54103,6.691953591604247,1932.809110050629,1932,103.0
metadc54104,9.324751208300038,1932.633760053866,1932,98.0
metadc54105,3.4849012536274757,1932.3562471724774,1932,97.0
metadc54106,6.5202898583661675,1932.0839672918974,1932,65.0
metadc54107,5.6127149141313675,1933.1079983546567,1933,53.0
metadc54108,1.603268376700042,1931.4344908227567,1931,93.66666666666667
metadc54109,9.38360327792448,1932.8880265008293,1932,98.0
metadc54110,6.205546067829398,1932.2189210706008,1932,61.0
metadc54111,1.5285548228106711,1931.6614109217326,1931,30.0
metadc54112,6.216673434887928,1933.3072112539328,1933,43.0
metadc54113,5.207059110912339,1932.540349356952,1932,43.0
metadc54114,1.464078190356453,1931.3349185287882,1931,94.0
metadc54115,7.240144780390475,1932.7814890596744,1932,49.5
metadc54116,1.2331919804098534,1932.7427100529999,1932,65.0
metadc54117,8.435587187575415,1931.796299407636,1931,64.5
metadc54118,8.591095108099916,1933.934695138974,1933,53.0
metadc54119,2.612914374805853,1932.2120316667235,1932,59.5
metadc54120,3.3967115020982313,1931.3417281646718,1931,64.5
metadc54123,6.42433660531256,1931.7345609751987,1931,49.5
metadc54124,6.65472691831851,1933.609551087954,1933,53.333333333333336
metadc54125,1.1901994496347323,1932.7592249278189,1932,28.333333333333332
metadc54126,2.5331284511870944,1933.7232743915408,1933,20.0
metadc54127,2.3206218459889625,1933.3475019289606,1933,43.0
metadc54128,7.570212072983399,1932.486648882026,1932,90.0
metadc54129,2.558710788225808,1933.8812023669566,1933,53.333333333333336
metadc54130,0.15468186595952374,1932.616145855628,1932,20.0
metadc54131,5.238171077952936,1951.6044753361662,1951,96.5
metadc54132,5.1951444374106615,1951.2497494024203,1951,64.4
metadc54133,8.678406348853471,1951.6333593213806,1951,49.5
metadc54134,1.3436051906213429,1951.917577890954,1951,72.0
metadc54135,4.658866453496231,1934.5584547694477,1934,43.0
metadc54136,6.782458011150209,1933.175597712908,1933,28.0
metadc54137,2.3793663035203547,1935.321740239869,1935,11.0
metadc54138,9.566055544285794,1935.7739817869708,1935,47.0
metadc54139,7.205111275148016,1934.7006375859823,1934,4.0
metadc54140,3.2521336222231243,1933.117050414628,1933,108.0
metadc54141,8.483329556479076,1934.262146724685,1934,37.333333333333336
metadc54142,6.706027267798778,1935.6609594120864,1935,93.0
metadc54143,6.386169151940088,1935.5388503914535,1935,57.0
metadc54144,4.387654873219656,1935.3801991256091,1935,64.0
metadc54145,5.2897980318983695,1935.6079218589489,1935,108.0
metadc54147,2.42745443070488,1935.8818553064154,1935,20.0
metadc54148,3.2165480735251077,1933.2138597844707,1933,108.0
metadc54149,7.381292630000041,1935.5699729238795,1935,101.66666666666667
metadc54150,1.2797790165397842,1934.1014563386584,1934,108.0
metadc54151,7.1947374023295705,1935.5739122523971,1935,43.0
metadc54152,10.257159170707864,1936.2660737750089,1936,93.0
metadc54153,4.527669915152308,1936.452499602903,1936,22.0
metadc54154,7.3960576985433875,1935.145648417585,1935,20.0
metadc54155,6.161304988808941,1936.3864930737327,1936,4.0
metadc54156,0.16856808804800436,1933.1555027094412,1933,31.25
metadc54157,4.6159101302377765,1935.5939153315028,1935,70.0
metadc54158,5.243220094493881,1934.8477472535271,1934,65.0
metadc54160,2.4715814208256863,1935.9422310963732,1935,31.0
metadc54161,9.407921561416098,1933.0887333796795,1933,65.0
metadc54162,2.3330275577717767,1933.18636633778,1933,82.0
metadc54163,3.265620373547024,1936.5938934655785,1936,108.0
metadc54165,5.3921867794022615,1934.1377001721814,1934,8.0
metadc54166,8.17776803156515,1936.3451143250186,1936,20.5
metadc54167,2.622153403316473,1935.0040419566935,1935,108.0
metadc54168,9.677208457447424,1934.6079031544816,1934,64.33333333333333
metadc54169,4.534066738471985,1935.7385968173287,1935,3.0
metadc54170,6.328108730975312,1936.1980089072501,1936,108.0
metadc54171,3.501548934577495,1935.9447316929447,1935,102.0
metadc54172,4.386803655868007,1934.497843801464,1934,54.5
metadc54173,3.303819227407492,1933.3327240878725,1933,108.0
metadc54174,4.543744863373703,1934.0797646790522,1934,108.0
metadc54175,8.588810719416216,1922.0085203898002,1922,93.0
metadc54176,6.1934668143801686,1922.4736873416907,1922,106.0
metadc54177,6.290445548486678,1922.88734586112,1922,106.0
metadc54178,7.378893814877495,1922.4111602776738,1922,8.0
metadc54179,4.186315044564749,1922.3803043869125,1922,65.0
metadc54180,6.349431895850674,1935.4502704269064,1935,108.0
metadc54181,2.410188227736765,1933.6032489246163,1933,28.0
metadc54182,0.4734917862081796,1933.0763482851683,1933,43.0
metadc54183,0.5323768271482292,1935.9818895642425,1935,11.0
metadc54184,1.6330807483874499,1935.3837573726316,1935,50.5
metadc54185,3.397465956889025,1934.3581877513056,1934,75.0
metadc54186,9.593096468323463,1935.767684595494,1935,108.0
metadc54187,1.5042564889628889,1936.0381302348678,1936,64.33333333333333
metadc54188,5.495329802886832,1934.862789402,1934,52.5
metadc54189,8.562039706977794,1935.5484411919806,1935,65.0
metadc54190,3.1417952895883663,1933.1812260576087,1933,59.5
metadc54191,4.068862522666727,1933.1786841018757,1933,65.0
metadc54192,1.3752536091563885,1936.8500314484809,1936,58.0
metadc54193,9.545820945516676,1934.2220810395402,1934,108.0
metadc54194,7.225127444859459,1935.3623919390875,1935,32.0
metadc54195,1.1873286178543352,1933.4538815953665,1933,64.33333333333333
metadc54196,8.37677265818725,1934.5375320712528,1934,11.0
metadc54197,6.278770376260646,1935.647360115556,1935,108.0
metadc54198,9.266479103142848,1936.785062447021,1936,93.0
metadc54199,8.074760053699842,1933.7898460037025,1933,56.25
metadc54200,6.428002719800492,1933.941932129166,1933,97.0
metadc54203,2.5071031619679283,1936.6500209691035,1936,43.0
metadc54204,8.531788043100542,1933.1904934172721,1933,64.0
metadc54206,6.262231082041884,1936.2910576106922,1936,64.5
metadc54207,2.587050782260912,1933.642671056328,1933,20.0
metadc54208,5.348638495304865,1936.960158112889,1936,100.5
metadc54209,4.6706762579075525,1934.3907662254392,1934,98.0
metadc54210,1.232289660812958,1936.357472997525,1936,55.0
metadc54211,7.448543585881962,1922.2439161592013,1922,65.0
metadc54212,0.40924066886391786,1935.8168398631933,1935,60.5
metadc54213,6.315314080487976,1936.8744874587326,1936,108.0
metadc54215,2.5679786567157654,1935.0638876872558,1935,59.666666666666664
metadc54216,5.6819691495210405,1936.8129887827054,1936,54.0
metadc54217,9.3052903555289,1948.0996144622336,1948,20.0
metadc54218,6.7031718367068445,1948.8577710608913,1948,24.0
metadc54219,1.2709714675296182,1949.9683552039442,1949,94.0
metadc54220,1.247128726282127,1947.2700381234886,1947,93.0
metadc54221,7.2952639245161395,1936.85417544616,1936,108.0
metadc54222,4.407126787030864,1933.3982541525365,1933,65.0
metadc54223,8.413365057063682,1936.2461851901933,1936,96.0
metadc54224,9.427882593715056,1947.7890763542262,1947,63.666666666666664
metadc54225,2.2213586361807085,1935.5328336134671,1935,108.0
metadc54226,7.126115550659216,1937.5685901944091,1937,47.0
metadc54227,8.272762026251325,1947.3136234784592,1947,63.4
metadc54228,6.249832231398507,1948.5371332633292,1948,37.0
metadc54229,2.0884927357402967,1935.4880420134145,1935,4.0
metadc54231,4.3841744445834765,1936.1357264426981,1936,55.666666666666664
metadc54232,9.245289348359007,1936.8813238473645,1936,79.0
metadc54233,7.070645558554849,1948.3895057925956,1948,77.0
metadc54234,9.169494902404752,1937.07357022556,1937,54.0
metadc54235,1.462890952484695,1948.3920261370968,1948,100.0
metadc54236,5.568331921773746,1948.4664959065328,1948,59.75
metadc54237,3.627694733252646,1935.8821036025863,1935,53.0
metadc54238,3.1591047837669866,1947.727100231447,1947,23.0
metadc54239,4.231336396955447,1933.486617014689,1933,108.0
metadc54240,9.361548578073345,1935.6525164116197,1935,43.0
metadc54241,10.43186171635632,1949.139419397845,1949,50.5
metadc54242,8.040610695038373,1947.6570028168533,1947,30.0
metadc54243,8.364961315491406,1937.1056984142926,1937,64.0
metadc54244,10.441011906561114,1949.2467399123575,1949,100.0
metadc54246,2.3530173808496913,1947.6432025517927,1947,81.0
metadc54247,1.0707121571943656,1936.5349511226145,1936,108.0
metadc54248,0.4597612059035655,1935.1839302884048,1935,68.0
metadc54249,6.566536337943367,1933.1489275945335,1933,94.0
metadc54250,3.3372457463818006,1948.5176724598414,1948,11.0
metadc54251,9.579826443409194,1936.6055693449134,1936,41.0
metadc54252,9.225737967011767,1949.0262449156726,1949,30.0
metadc54254,8.518517865987661,1936.3760775036735,1936,54.666666666666664
metadc54255,2.1898031547112087,1947.8136629888252,1947,90.71428571428571
metadc54256,2.4052255378981826,1936.5442689907195,1936,108.0
metadc54257,2.3363436276377136,1937.169973598263,1937,94.0
metadc54258,7.699935374943155,1922.9148239800788,1922,82.0
metadc54259,3.3129422317915407,1936.729542748132,1936,53.0
metadc54260,6.2574686055608515,1936.3506043381474,1936,58.5
metadc54261,6.054138997071368,1948.1819605206167,1948,72.66666666666667
metadc54263,0.42672176001448653,1936.9309504220041,1936,106.0
metadc54264,5.142934761505116,1933.369723413335,1933,95.0
metadc54265,2.0825315572003325,1948.377990944998,1948,59.5
metadc54267,7.690996360093655,1948.036539745653,1948,28.0
metadc54268,5.1354525832605304,1947.6540169002865,1947,64.0
metadc54269,5.245966408365951,1936.2229007475432,1936,94.0
metadc54270,5.655935219858666,1936.0388629387064,1936,78.0
metadc54272,6.671506709938432,1922.580156719172,1922,57.5
metadc54273,4.620461411137347,1948.6259050691826,1948,20.0
metadc54274,7.3071050931034875,1922.249123279037,1922,106.0
metadc54275,3.708856204505291,1947.6999734624987,1947,59.333333333333336
metadc54276,1.3829632325715886,1948.0984652082093,1948,23.0
metadc54277,9.40724100704106,1922.7709985734855,1922,27.666666666666668
metadc54278,6.295316930776367,1947.2250120660085,1947,20.0
metadc54279,9.389533853158047,1937.0872056437177,1937,100.5
metadc54280,8.607905765132356,1937.2530042259912,1937,100.0
metadc54282,6.383769595954278,1933.0536234377146,1933,68.0
metadc54283,2.3424083760288985,1947.611705956586,1947,20.0
metadc54284,7.2844031643195475,1947.8538329470568,1947,58.4
metadc54285,9.682274992365462,1936.1614290228026,1936,100.5
metadc54286,3.5330142261511517,1933.110277798399,1933,65.0
metadc54287,2.286037097900209,1936.1078884846845,1936,74.5
metadc54288,6.326563431516532,1933.6984633443383,1933,68.5
metadc54290,1.6301912772433769,1948.3043991129935,1948,24.0
metadc54291,10.432085278167213,1947.9859378774927,1947,58.5
metadc54292,0.2495156763066957,1947.925117725293,1947,108.0
metadc54293,4.316228906904393,1937.8619516112315,1937,62.0
metadc54294,7.691856522440075,1936.452662607724,1936,60.0
metadc54295,3.6656304856551354,1947.9673152907535,1947,28.0
metadc54296,1.280302265187065,1936.4061289082172,1936,90.0
metadc54297,4.485249553594925,1947.9348395507272,1947,62.0
metadc54298,4.510171779892499,1936.866531902016,1936,23.0
metadc54299,2.4517783940281865,1947.1270999443373,1947,28.0
metadc54300,7.314967407047838,1948.7961369091834,1948,64.4
metadc54301,2.2332729967579823,1937.5938949827466,1937,49.166666666666664
metadc54302,0.6019044930444467,1947.5737523668986,1947,59.0
metadc54303,2.2375896402479074,1947.1439036031,1947,60.5
metadc54304,5.576240200704628,1937.0815107864105,1937,63.75
metadc54305,6.508522996161197,1936.7809404519794,1936,41.0
metadc54306,9.408331249298888,1947.0900713577325,1947,24.0
metadc54307,6.719656922203307,1947.1213796069546,1947,65.0
metadc54308,5.68126913355932,1947.682973526572,1947,54.0
metadc54309,1.3341588129366198,1937.622863755645,1937,89.66666666666667
metadc54310,6.6075677719803725,1947.670878134213,1947,49.0
metadc54311,6.0268141004694105,1933.3004994420319,1933,108.0
metadc54312,6.3911290543995944,1948.0837824427124,1948,28.0
metadc54313,7.605747836829669,1936.259957636313,1936,30.0
metadc54314,6.429531023554758,1947.576606843056,1947,54.0
metadc54315,2.517273176512532,1937.2773592714193,1937,45.25
metadc54317,2.6549347756671144,1948.528460596133,1948,101.0
metadc54318,2.5109169948425274,1938.7089381547744,1938,51.0
metadc54319,2.072659018775495,1938.014184650413,1938,51.0
metadc54320,2.6180252843297582,1947.718587827656,1947,58.0
metadc54321,2.4239178578963907,1938.163239023216,1938,108.0
metadc54322,4.4378570669395305,1937.5360159658414,1937,6.0
metadc54323,5.397929016432415,1937.5924168149786,1937,65.0
metadc54324,7.488248175499719,1947.3039725155872,1947,58.142857142857146
metadc54325,1.3658357103349856,1933.700563491952,1933,64.75
metadc54326,0.3893282360961832,1947.4045240608655,1947,70.75
metadc54327,6.245622870173677,1937.121283802255,1937,30.0
metadc54328,2.247680018510913,1937.1702836904105,1937,56.666666666666664
metadc54329,6.256956413104823,1947.1248820922174,1947,63.0
metadc54330,7.599677362702419,1937.3015609841425,1937,108.0
metadc54331,9.490428000988263,1947.8335219300652,1947,101.0
metadc54332,3.5095570200444586,1937.6394835393146,1937,26.0
metadc54333,1.4619496986823148,1938.5497108777781,1938,53.2
metadc54334,5.341351341364315,1947.1210731239846,1947,96.0
metadc54335,2.30075211974796,1947.6864715691104,1947,51.0
metadc54337,0.5923628055841936,1934.3272784008984,1934,98.0
metadc54338,5.711029128561687,1947.9720919882056,1947,49.875
metadc54340,7.626026619657573,1947.3117716652746,1947,60.2
metadc54341,4.605794601503794,1937.3711991440562,1937,43.0
metadc54342,2.0701025800762585,1937.648440150328,1937,41.0
metadc54343,4.492296345573316,1937.7300556830855,1937,64.66666666666667
metadc54344,6.722204456177706,1947.363743750848,1947,58.0
metadc54345,6.307389081473688,1947.2656879647468,1947,22.666666666666668
metadc54346,6.720475282302531,1937.1190459045893,1937,93.5
metadc54349,2.4532078780060242,1947.9710811611703,1947,90.0
metadc54350,1.5473321325674552,1947.7194592811852,1947,52.75
metadc54351,8.263761094105474,1937.7708632307367,1937,4.0
metadc54352,2.1548526596352757,1948.4378826688198,1948,47.0
metadc54353,7.109020113694456,1938.1448178033831,1938,53.0
metadc54354,4.60184475616718,1947.5398452457973,1947,90.0
metadc54355,10.369994138251482,1937.1144668482311,1937,96.66666666666667
metadc54356,9.597309760438792,1947.4603973736587,1947,65.625
metadc54357,9.208441878516512,1948.5302504776896,1948,20.0
metadc54358,7.3049716185987,1938.1252953985795,1938,65.4
metadc54359,1.4749569254578832,1938.2216436345818,1938,100.0
metadc54360,4.270306385707433,1947.7994467441117,1947,65.0
metadc54361,5.100053425722168,1947.7231075780726,1947,17.571428571428573
metadc54362,2.2736883466648203,1937.0980260163917,1937,101.0
metadc54363,6.422427699164091,1948.7120645813209,1948,23.0
metadc54364,4.6152838866067585,1947.26308238766,1947,89.0
metadc54365,5.241025907154735,1947.9880610179794,1947,64.66666666666667
metadc54366,4.450682918941744,1948.8076367176984,1948,74.66666666666667
metadc54367,10.141862850134745,1949.385815674463,1949,107.33333333333333
metadc54368,2.504274581482451,1947.8975692735473,1947,90.25
metadc54369,5.354749018188184,1937.5209707883987,1937,51.0
metadc54370,1.6323078145653782,1937.4872113516226,1937,100.5
metadc54371,4.194958908032616,1947.0429553220395,1947,7.5
metadc54372,2.553897950554909,1937.5072395270413,1937,4.0
metadc54373,5.623035225447364,1948.8757763023525,1948,100.5
metadc54374,7.1856121509844515,1934.729061763804,1934,107.0
metadc54375,7.57662823505332,1947.8670869074015,1947,79.0
metadc54376,7.355861980677477,1947.9242099455469,1947,64.0
metadc54377,0.3940858163318937,1937.7325008622247,1937,54.0
metadc54378,3.6355576721858367,1938.1311173081326,1938,108.0
metadc54379,4.5558683870000705,1934.0575502817005,1934,64.5
metadc54380,8.192080665078809,1937.6841805197214,1937,108.0
metadc54381,3.273231990700761,1937.2828822526171,1937,64.0
metadc54382,9.195025522002902,1948.840861350416,1948,96.54545454545455
metadc54383,0.4026003748239942,1938.9047110274912,1938,101.0
metadc54384,8.206276223129816,1938.8096611247463,1938,64.66666666666667
metadc54386,2.446349081229285,1947.8567704933691,1947,87.75
metadc54387,8.449695925464301,1937.5297911931955,1937,41.0
metadc54388,3.5252238573528865,1938.0246168290246,1938,103.0
metadc54389,5.444457325849223,1937.613993786249,1937,4.0
metadc54390,1.1044271061683528,1947.515226753261,1947,47.0
metadc54392,6.5158981664909295,1939.3356494815307,1939,36.0
metadc54393,3.4368395073702436,1938.5795688041528,1938,20.0
metadc54394,4.318052290971513,1947.4243878049688,1947,57.0
metadc54395,6.5233217987855525,1939.1796085917185,1939,94.0
metadc54396,4.457487492335072,1937.1191472779765,1937,43.0
metadc54397,2.2939388802774143,1938.4454103848093,1938,101.66666666666667
metadc54398,10.331285954662636,1938.4489277192176,1938,43.0
metadc54401,4.572045200467201,1947.8664271711975,1947,93.0
metadc54402,6.568255529992347,1947.538041775373,1947,54.0
metadc54403,8.22424434170562,1934.5114110848388,1934,108.0
metadc54404,6.529913339189129,1939.1488806720795,1939,64.0
metadc54405,5.572922348567055,1938.6696346936512,1938,103.0
metadc54407,4.3930667289758265,1947.315785113136,1947,97.4
metadc54408,0.1356145793168277,1937.5648742560986,1937,72.0
metadc54409,9.37397784422094,1947.4071170576417,1947,97.0
metadc54410,6.6509790965119615,1939.0238870142693,1939,59.5
metadc54411,1.3972143274472202,1938.8719727587243,1938,101.0
metadc54413,5.527224011916762,1938.4133536351055,1938,104.2
metadc54414,1.359474971585369,1938.2414742274366,1938,93.5
metadc54415,5.2466248949614265,1947.0243951014968,1947,65.0
metadc54416,2.1525364819409485,1947.648945659076,1947,46.666666666666664
metadc54417,8.103458858443828,1937.8323038271112,1937,64.5
metadc54418,7.454721657533858,1947.226495447745,1947,1.0
metadc54419,9.316797627983034,1938.2060835647808,1938,108.0
metadc54420,10.217678928350145,1947.3091346541971,1947,63.0
metadc54421,10.557170762919977,1937.812821566368,1937,23.0
metadc54422,10.331915468170584,1934.9146617593365,1934,2.0
metadc54423,3.1937407299369607,1947.3859908178506,1947,82.5
metadc54424,8.481276875795505,1947.851559968149,1947,61.0
metadc54425,5.402860782822577,1939.5158433811469,1939,76.5
metadc54426,2.5838341457088534,1938.289926429842,1938,20.0
metadc54427,1.3363970312405409,1937.2561788794405,1937,3.0
